pair,case_id,noise_rate,seed,correct_top1_a,correct_top1_b,delta_correct_top1,brier_score_a,brier_score_b,delta_brier_score,total_atomic_questions_a,total_atomic_questions_b,delta_total_atomic_questions,verification_questions_a,verification_questions_b,delta_verification_questions,unnecessary_verifications_a,unnecessary_verifications_b,delta_unnecessary_verifications
corrected_vs_heuristic,114245,0.2,2027.0,1,1,0.0,0.00160516,0.00195923,-0.00035407,6,4,2.0,0,0,0.0,0,0,0.0
corrected_vs_heuristic,114245,0.2,2028.0,1,1,0.0,0.00036794,0.00656321,-0.00619527,9,11,-2.0,0,1,-1.0,0,1,-1.0
corrected_vs_heuristic,114245,0.3,2026.0,1,1,0.0,0.00763938,0.00573967,0.00189971,10,14,-4.0,0,1,-1.0,0,1,-1.0
corrected_vs_heuristic,114245,0.3,2027.0,1,1,0.0,0.00045465,0.00189333,-0.00143868,8,10,-2.0,0,1,-1.0,0,1,-1.0
corrected_vs_heuristic,114245,0.3,2028.0,0,0,0.0,1.87597406,1.74865667,0.12731739,6,5,1.0,0,1,-1.0,0,0,0.0
corrected_vs_heuristic,115235,0.2,2026.0,1,1,0.0,0.000167,0.000167,0.0,4,6,-2.0,0,1,-1.0,0,0,0.0
corrected_vs_heuristic,115235,0.2,2027.0,1,1,0.0,0.00883543,0.00326902,0.00556641,3,5,-2.0,0,0,0.0,0,0,0.0
corrected_vs_heuristic,115235,0.2,2028.0,1,1,0.0,0.00883543,0.0041878,0.00464763,3,5,-2.0,0,0,0.0,0,0,0.0
corrected_vs_heuristic,115235,0.3,2026.0,1,1,0.0,0.000167,0.00010808,5.892e-05,4,7,-3.0,0,1,-1.0,0,0,0.0
corrected_vs_heuristic,115235,0.3,2027.0,1,1,0.0,0.00883543,0.00326902,0.00556641,3,5,-2.0,0,0,0.0,0,0,0.0
corrected_vs_heuristic,115235,0.3,2028.0,1,1,0.0,0.68395791,0.00385283,0.68010508,15,10,5.0,0,1,-1.0,0,0,0.0
corrected_vs_heuristic,116452,0.2,2026.0,0,0,0.0,1.21791432,1.12961687,0.08829745,15,15,0.0,0,1,-1.0,0,1,-1.0
corrected_vs_heuristic,116452,0.2,2027.0,0,0,0.0,0.99234711,1.62348429,-0.63113718,15,15,0.0,0,1,-1.0,0,1,-1.0
corrected_vs_heuristic,116452,0.2,2028.0,0,0,0.0,1.43019351,1.26963166,0.16056185,15,15,0.0,0,1,-1.0,0,0,0.0
corrected_vs_heuristic,116452,0.3,2026.0,0,0,0.0,0.90638468,0.82694255,0.07944213,15,15,0.0,0,1,-1.0,0,0,0.0
corrected_vs_heuristic,116452,0.3,2027.0,1,0,1.0,0.73929817,1.17562064,-0.43632247,15,15,0.0,0,1,-1.0,0,1,-1.0
corrected_vs_heuristic,116452,0.3,2028.0,0,1,-1.0,1.88344877,0.73740539,1.14604338,12,15,-3.0,0,1,-1.0,0,0,0.0
corrected_vs_heuristic,116991,0.2,2026.0,1,1,0.0,0.00034358,0.00092731,-0.00058373,3,8,-5.0,0,1,-1.0,0,1,-1.0
corrected_vs_heuristic,116991,0.2,2027.0,0,1,-1.0,1.82527834,0.6041536,1.22112474,3,15,-12.0,0,1,-1.0,0,1,-1.0
corrected_vs_heuristic,116991,0.2,2028.0,1,1,0.0,0.0049747,0.00300227,0.00197243,2,6,-4.0,0,1,-1.0,0,1,-1.0
corrected_vs_heuristic,116991,0.3,2026.0,1,1,0.0,0.0049747,0.0029091,0.0020656,2,3,-1.0,0,0,0.0,0,0,0.0
corrected_vs_heuristic,116991,0.3,2027.0,1,1,0.0,0.00859624,9.316e-05,0.00850308,2,10,-8.0,0,1,-1.0,0,0,0.0
corrected_vs_heuristic,116991,0.3,2028.0,1,1,0.0,4.83e-05,0.0029091,-0.0028608,7,3,4.0,0,0,0.0,0,0,0.0
corrected_vs_heuristic,117339,0.2,2026.0,1,1,0.0,0.0050979,0.00625519,-0.00115729,9,11,-2.0,1,1,0.0,0,0,0.0
corrected_vs_heuristic,117339,0.2,2027.0,1,0,1.0,0.00265419,0.64722568,-0.64457149,5,15,-10.0,0,1,-1.0,0,1,-1.0
corrected_vs_heuristic,117339,0.2,2028.0,0,1,-1.0,1.73161775,0.65783696,1.07378079,15,15,0.0,0,1,-1.0,0,0,0.0
corrected_vs_heuristic,117339,0.3,2026.0,1,1,0.0,0.01817341,0.01344576,0.00472765,10,9,1.0,1,1,0.0,0,0,0.0
corrected_vs_heuristic,117339,0.3,2027.0,1,1,0.0,0.00046782,0.00389577,-0.00342795,6,10,-4.0,0,1,-1.0,0,1,-1.0
corrected_vs_heuristic,117339,0.3,2028.0,1,1,0.0,0.0021225,0.00050673,0.00161577,6,12,-6.0,0,1,-1.0,0,0,0.0
corrected_vs_heuristic,117692,0.2,2026.0,0,0,0.0,0.93317788,1.05758662,-0.12440874,15,15,0.0,0,1,-1.0,0,0,0.0
corrected_vs_heuristic,117692,0.2,2027.0,1,1,0.0,0.01063339,0.00174232,0.00889107,12,11,1.0,0,1,-1.0,0,1,-1.0
corrected_vs_heuristic,117692,0.2,2028.0,1,1,0.0,0.00022651,1.859e-05,0.00020792,11,10,1.0,0,0,0.0,0,0,0.0
corrected_vs_heuristic,117692,0.3,2026.0,0,1,-1.0,1.95582432,8.423e-05,1.95574009,8,12,-4.0,0,1,-1.0,0,1,-1.0
corrected_vs_heuristic,117692,0.3,2027.0,0,0,0.0,0.96661204,0.9859702,-0.01935816,15,15,0.0,0,1,-1.0,0,1,-1.0
corrected_vs_heuristic,117692,0.3,2028.0,1,0,1.0,0.00161002,0.63665049,-0.63504047,10,15,-5.0,0,1,-1.0,0,0,0.0
corrected_vs_heuristic,118067,0.2,2026.0,1,0,1.0,0.00621668,1.88177538,-1.8755587,7,3,4.0,0,0,0.0,0,0,0.0
corrected_vs_heuristic,118067,0.2,2027.0,1,1,0.0,0.00028879,0.00155127,-0.00126248,7,8,-1.0,0,1,-1.0,0,1,-1.0
corrected_vs_heuristic,118067,0.2,2028.0,1,1,0.0,0.01127781,0.0010793,0.01019851,8,6,2.0,0,0,0.0,0,0,0.0
corrected_vs_heuristic,118067,0.3,2026.0,1,1,0.0,0.00537102,0.00114872,0.0042223,11,8,3.0,0,1,-1.0,0,1,-1.0
corrected_vs_heuristic,118067,0.3,2027.0,0,1,-1.0,1.96274631,0.00028215,1.96246416,5,12,-7.0,0,1,-1.0,0,1,-1.0
corrected_vs_heuristic,118067,0.3,2028.0,1,1,0.0,0.01412563,0.00219423,0.0119314,15,14,1.0,0,1,-1.0,0,0,0.0
corrected_vs_heuristic,118143,0.2,2026.0,1,1,0.0,0.00010653,0.00020277,-9.624e-05,6,7,-1.0,0,0,0.0,0,0,0.0
corrected_vs_heuristic,118143,0.2,2027.0,0,0,0.0,1.06022188,1.26597661,-0.20575473,15,15,0.0,0,0,0.0,0,0,0.0
corrected_vs_heuristic,118143,0.2,2028.0,0,1,-1.0,1.00104339,3.664e-05,1.00100675,15,9,6.0,0,1,-1.0,0,0,0.0
corrected_vs_heuristic,118143,0.3,2026.0,1,0,1.0,0.01180559,0.88876941,-0.87696382,12,15,-3.0,0,1,-1.0,0,1,-1.0
corrected_vs_heuristic,118143,0.3,2027.0,0,0,0.0,1.04297355,1.03611066,0.00686289,15,15,0.0,0,0,0.0,0,0,0.0
corrected_vs_heuristic,118143,0.3,2028.0,1,0,1.0,0.00135585,1.082161,-1.08080515,10,15,-5.0,1,1,0.0,0,1,-1.0
corrected_vs_heuristic,11918,0.2,2026.0,1,1,0.0,0.00746805,0.06833564,-0.06086759,11,15,-4.0,1,1,0.0,0,0,0.0
corrected_vs_heuristic,11918,0.2,2027.0,1,1,0.0,0.0009845,0.0009845,0.0,3,3,0.0,0,0,0.0,0,0,0.0
corrected_vs_heuristic,11918,0.2,2028.0,1,1,0.0,0.0009845,0.0009845,0.0,3,3,0.0,0,0,0.0,0,0,0.0
corrected_vs_heuristic,11918,0.3,2026.0,1,1,0.0,0.0009845,0.0009845,0.0,3,3,0.0,0,0,0.0,0,0,0.0
corrected_vs_heuristic,11918,0.3,2027.0,1,1,0.0,0.00113302,0.00113302,0.0,3,3,0.0,0,0,0.0,0,0,0.0
corrected_vs_heuristic,11918,0.3,2028.0,1,1,0.0,0.00730066,0.00444528,0.00285538,5,7,-2.0,0,1,-1.0,0,1,-1.0
corrected_vs_heuristic,1195,0.2,2026.0,1,1,0.0,9.518e-05,0.00294091,-0.00284573,3,5,-2.0,0,1,-1.0,0,1,-1.0
corrected_vs_heuristic,1195,0.2,2027.0,1,1,0.0,5.738e-05,0.00300433,-0.00294695,2,5,-3.0,0,1,-1.0,0,0,0.0
corrected_vs_heuristic,1195,0.2,2028.0,1,1,0.0,5.738e-05,0.00279988,-0.0027425,2,3,-1.0,0,0,0.0,0,0,0.0
corrected_vs_heuristic,1195,0.3,2026.0,1,1,0.0,5.738e-05,0.00279988,-0.0027425,2,3,-1.0,0,0,0.0,0,0,0.0
corrected_vs_heuristic,1195,0.3,2027.0,1,1,0.0,5.738e-05,3.727e-05,2.011e-05,2,6,-4.0,0,1,-1.0,0,1,-1.0
corrected_vs_heuristic,1195,0.3,2028.0,1,1,0.0,0.00132302,0.00279988,-0.00147686,3,3,0.0,0,0,0.0,0,0,0.0
corrected_vs_heuristic,119507,0.2,2026.0,1,1,0.0,0.00914077,0.00054944,0.00859133,4,5,-1.0,0,0,0.0,0,0,0.0
corrected_vs_heuristic,119507,0.2,2027.0,1,1,0.0,0.00774877,0.00400905,0.00373972,6,8,-2.0,0,1,-1.0,0,0,0.0
corrected_vs_heuristic,119507,0.2,2028.0,1,1,0.0,0.00068178,0.00029008,0.0003917,7,6,1.0,0,0,0.0,0,0,0.0
corrected_vs_heuristic,119507,0.3,2026.0,1,1,0.0,0.00914077,0.00054944,0.00859133,4,5,-1.0,0,0,0.0,0,0,0.0
corrected_vs_heuristic,119507,0.3,2027.0,0,1,-1.0,1.19022032,0.44785298,0.74236734,15,15,0.0,0,1,-1.0,0,0,0.0
corrected_vs_heuristic,119507,0.3,2028.0,1,1,0.0,0.00058704,0.0002884,0.00029864,14,10,4.0,0,1,-1.0,0,0,0.0
corrected_vs_heuristic,119896,0.2,2026.0,1,1,0.0,0.00123605,0.00040094,0.00083511,15,11,4.0,0,1,-1.0,0,0,0.0
corrected_vs_heuristic,119896,0.2,2027.0,1,1,0.0,0.02161311,0.00023775,0.02137536,9,10,-1.0,0,1,-1.0,0,0,0.0
corrected_vs_heuristic,119896,0.2,2028.0,1,1,0.0,0.10958172,0.00013775,0.10944397,15,6,9.0,0,0,0.0,0,0,0.0
corrected_vs_heuristic,119896,0.3,2026.0,1,1,0.0,0.01841532,0.00035141,0.01806391,11,7,4.0,0,0,0.0,0,0,0.0
corrected_vs_heuristic,119896,0.3,2027.0,1,1,0.0,0.02122381,0.00281009,0.01841372,11,9,2.0,0,1,-1.0,0,1,-1.0
corrected_vs_heuristic,119896,0.3,2028.0,1,0,1.0,0.13731522,1.0718827,-0.93456748,15,15,0.0,1,1,0.0,0,1,-1.0
corrected_vs_heuristic,12,0.2,2026.0,0,0,0.0,1.84785719,1.08305037,0.76480682,9,15,-6.0,0,1,-1.0,0,0,0.0
corrected_vs_heuristic,12,0.2,2027.0,1,1,0.0,0.00118337,0.00151052,-0.00032715,6,4,2.0,0,0,0.0,0,0,0.0
corrected_vs_heuristic,12,0.2,2028.0,1,1,0.0,0.00079525,0.00151052,-0.00071527,6,4,2.0,0,0,0.0,0,0,0.0
corrected_vs_heuristic,12,0.3,2026.0,1,1,0.0,0.00076371,0.00118846,-0.00042475,7,6,1.0,0,1,-1.0,0,1,-1.0
corrected_vs_heuristic,12,0.3,2027.0,1,1,0.0,0.00083434,0.00073335,0.00010099,6,5,1.0,0,0,0.0,0,0,0.0
corrected_vs_heuristic,12,0.3,2028.0,1,1,0.0,0.00084675,0.00159753,-0.00075078,6,5,1.0,0,1,-1.0,0,1,-1.0
corrected_vs_heuristic,120617,0.2,2026.0,1,1,0.0,0.02914778,0.00189942,0.02724836,1,6,-5.0,0,0,0.0,0,0,0.0
corrected_vs_heuristic,120617,0.2,2027.0,1,1,0.0,0.02914778,0.00135868,0.0277891,1,6,-5.0,0,0,0.0,0,0,0.0
corrected_vs_heuristic,120617,0.2,2028.0,1,1,0.0,0.02914778,0.01517911,0.01396867,1,11,-10.0,0,1,-1.0,0,0,0.0
corrected_vs_heuristic,120617,0.3,2026.0,1,1,0.0,0.06215323,0.01323377,0.04891946,3,8,-5.0,0,1,-1.0,0,0,0.0
corrected_vs_heuristic,120617,0.3,2027.0,1,1,0.0,0.04521775,0.00349971,0.04171804,8,11,-3.0,1,1,0.0,0,0,0.0
corrected_vs_heuristic,120617,0.3,2028.0,1,1,0.0,0.02914778,0.00171582,0.02743196,1,6,-5.0,0,0,0.0,0,0,0.0
corrected_vs_heuristic,121089,0.2,2026.0,1,1,0.0,0.02945089,0.65646085,-0.62700996,12,15,-3.0,0,0,0.0,0,0,0.0
corrected_vs_heuristic,121089,0.2,2027.0,1,1,0.0,0.02260635,0.00586567,0.01674068,14,10,4.0,1,0,1.0,0,0,0.0
corrected_vs_heuristic,121089,0.2,2028.0,1,0,1.0,0.03848282,1.58700097,-1.54851815,9,15,-6.0,1,1,0.0,0,0,0.0
corrected_vs_heuristic,121089,0.3,2026.0,1,0,1.0,0.83647107,0.73500161,0.10146946,15,15,0.0,0,1,-1.0,0,0,0.0
corrected_vs_heuristic,121089,0.3,2027.0,1,1,0.0,0.06139059,0.42701284,-0.36562225,15,15,0.0,0,1,-1.0,0,0,0.0
corrected_vs_heuristic,121089,0.3,2028.0,1,1,0.0,0.40932722,0.66126672,-0.2519395,15,15,0.0,0,1,-1.0,0,0,0.0
corrected_vs_heuristic,121262,0.2,2026.0,1,1,0.0,0.0069443,0.00012251,0.00682179,3,6,-3.0,0,0,0.0,0,0,0.0
corrected_vs_heuristic,121262,0.2,2027.0,1,1,0.0,0.0069443,0.00164583,0.00529847,3,2,1.0,0,0,0.0,0,0,0.0
corrected_vs_heuristic,121262,0.2,2028.0,1,1,0.0,0.0069443,0.00164583,0.00529847,3,2,1.0,0,0,0.0,0,0,0.0
corrected_vs_heuristic,121262,0.3,2026.0,1,1,0.0,0.0069443,0.0019847,0.0049596,3,12,-9.0,0,1,-1.0,0,0,0.0
corrected_vs_heuristic,121262,0.3,2027.0,1,1,0.0,0.00983361,0.00730211,0.0025315,3,7,-4.0,0,1,-1.0,0,1,-1.0
corrected_vs_heuristic,121262,0.3,2028.0,1,1,0.0,0.00902116,0.00064445,0.00837671,1,3,-2.0,0,0,0.0,0,0,0.0
corrected_vs_heuristic,121307,0.2,2026.0,1,1,0.0,0.00105651,1.764e-05,0.00103887,3,11,-8.0,0,1,-1.0,0,0,0.0
corrected_vs_heuristic,121307,0.2,2027.0,1,1,0.0,0.00105651,7.595e-05,0.00098056,3,6,-3.0,0,0,0.0,0,0,0.0
corrected_vs_heuristic,121307,0.2,2028.0,1,1,0.0,0.00205222,0.65875694,-0.65670472,2,15,-13.0,0,1,-1.0,0,0,0.0
corrected_vs_heuristic,121307,0.3,2026.0,1,0,1.0,0.00112325,1.20446476,-1.20334151,4,15,-11.0,0,1,-1.0,0,0,0.0
corrected_vs_heuristic,121307,0.3,2027.0,1,1,0.0,0.00229061,0.00083857,0.00145204,4,12,-8.0,0,1,-1.0,0,1,-1.0
corrected_vs_heuristic,121307,0.3,2028.0,1,1,0.0,5.863e-05,0.00144538,-0.00138675,5,10,-5.0,0,0,0.0,0,0,0.0
corrected_vs_heuristic,121385,0.2,2026.0,0,1,-1.0,1.74025164,0.00427075,1.73598089,10,10,0.0,0,1,-1.0,0,0,0.0
corrected_vs_heuristic,121385,0.2,2027.0,0,1,-1.0,1.96952406,0.00270344,1.96682062,14,13,1.0,1,1,0.0,0,1,-1.0
corrected_vs_heuristic,121385,0.2,2028.0,1,1,0.0,0.02414201,0.00516523,0.01897678,15,14,1.0,1,1,0.0,0,0,0.0
corrected_vs_heuristic,121385,0.3,2026.0,1,1,0.0,0.78424102,0.09490627,0.68933475,15,15,0.0,0,1,-1.0,0,1,-1.0
corrected_vs_heuristic,121385,0.3,2027.0,0,0,0.0,1.44600258,1.05475783,0.39124475,15,15,0.0,0,1,-1.0,0,0,0.0
corrected_vs_heuristic,121385,0.3,2028.0,0,1,-1.0,0.97831135,0.28930143,0.68900992,15,15,0.0,0,1,-1.0,0,0,0.0
corrected_vs_heuristic,12181,0.2,2026.0,0,1,-1.0,1.91431999,0.22885424,1.68546575,11,15,-4.0,0,1,-1.0,0,1,-1.0
corrected_vs_heuristic,12181,0.2,2027.0,1,0,1.0,0.0272284,1.36537029,-1.33814189,15,15,0.0,0,1,-1.0,0,0,0.0
corrected_vs_heuristic,12181,0.2,2028.0,1,0,1.0,2.473e-05,1.58840044,-1.58837571,14,15,-1.0,0,1,-1.0,0,1,-1.0
corrected_vs_heuristic,12181,0.3,2026.0,1,0,1.0,0.04995189,1.85379514,-1.80384325,15,11,4.0,0,1,-1.0,0,0,0.0
corrected_vs_heuristic,12181,0.3,2027.0,1,1,0.0,0.00644825,0.0001397,0.00630855,11,7,4.0,0,0,0.0,0,0,0.0
corrected_vs_heuristic,12181,0.3,2028.0,1,1,0.0,0.00494086,0.00897923,-0.00403837,11,15,-4.0,0,1,-1.0,0,1,-1.0
corrected_vs_heuristic,122570,0.2,2026.0,0,0,0.0,1.1414427,1.17610078,-0.03465808,15,15,0.0,0,1,-1.0,0,0,0.0
corrected_vs_heuristic,122570,0.2,2027.0,0,0,0.0,0.93814858,0.86195889,0.07618969,15,15,0.0,0,1,-1.0,0,1,-1.0
corrected_vs_heuristic,122570,0.2,2028.0,0,0,0.0,1.90989662,0.97970977,0.93018685,8,15,-7.0,0,1,-1.0,0,1,-1.0
corrected_vs_heuristic,122570,0.3,2026.0,1,1,0.0,0.01226421,0.00077783,0.01148638,8,6,2.0,1,0,1.0,1,0,1.0
corrected_vs_heuristic,122570,0.3,2027.0,0,0,0.0,1.34959645,1.01638659,0.33320986,15,15,0.0,0,1,-1.0,0,1,-1.0
corrected_vs_heuristic,122570,0.3,2028.0,0,0,0.0,0.99865041,1.01369452,-0.01504411,15,15,0.0,0,1,-1.0,0,1,-1.0
corrected_vs_heuristic,122931,0.2,2026.0,1,0,1.0,0.05584783,0.91183867,-0.85599084,15,15,0.0,1,1,0.0,0,1,-1.0
corrected_vs_heuristic,122931,0.2,2027.0,1,1,0.0,0.00162505,0.00026617,0.00135888,15,15,0.0,0,1,-1.0,0,0,0.0
corrected_vs_heuristic,122931,0.2,2028.0,0,0,0.0,0.97486369,1.04095055,-0.06608686,15,15,0.0,0,1,-1.0,0,1,-1.0
corrected_vs_heuristic,122931,0.3,2026.0,0,1,-1.0,1.09592833,0.0071286,1.08879973,15,14,1.0,0,1,-1.0,0,0,0.0
corrected_vs_heuristic,122931,0.3,2027.0,1,1,0.0,0.63125868,0.36623214,0.26502654,15,15,0.0,0,1,-1.0,0,0,0.0
corrected_vs_heuristic,122931,0.3,2028.0,0,1,-1.0,0.94491592,0.03334867,0.91156725,15,15,0.0,0,1,-1.0,0,0,0.0
corrected_vs_heuristic,123544,0.2,2026.0,1,1,0.0,0.00773566,0.00521135,0.00252431,13,13,0.0,0,1,-1.0,0,1,-1.0
corrected_vs_heuristic,123544,0.2,2027.0,1,1,0.0,0.03106747,0.03235907,-0.0012916,10,15,-5.0,1,1,0.0,0,1,-1.0
corrected_vs_heuristic,123544,0.2,2028.0,1,1,0.0,0.00208522,0.01077904,-0.00869382,9,15,-6.0,0,1,-1.0,0,1,-1.0
corrected_vs_heuristic,123544,0.3,2026.0,1,1,0.0,0.00313447,0.00313332,1.15e-06,8,9,-1.0,0,1,-1.0,0,1,-1.0
corrected_vs_heuristic,123544,0.3,2027.0,1,1,0.0,0.00859761,0.00434959,0.00424802,6,9,-3.0,0,1,-1.0,0,1,-1.0
corrected_vs_heuristic,123544,0.3,2028.0,0,1,-1.0,1.92877693,0.37014301,1.55863392,7,15,-8.0,0,1,-1.0,0,0,0.0
corrected_vs_heuristic,12377,0.2,2026.0,1,1,0.0,0.0017767,4.251e-05,0.00173419,4,4,0.0,0,0,0.0,0,0,0.0
corrected_vs_heuristic,12377,0.2,2027.0,1,1,0.0,0.00010413,4.63e-06,9.95e-05,4,5,-1.0,0,0,0.0,0,0,0.0
corrected_vs_heuristic,12377,0.2,2028.0,1,1,0.0,0.00010413,4.251e-05,6.162e-05,4,4,0.0,0,0,0.0,0,0,0.0
corrected_vs_heuristic,12377,0.3,2026.0,1,1,0.0,0.0001042,4.251e-05,6.169e-05,5,4,1.0,0,0,0.0,0,0,0.0
corrected_vs_heuristic,12377,0.3,2027.0,1,0,1.0,7.193e-05,1.05239388,-1.05232195,9,15,-6.0,1,1,0.0,0,1,-1.0
corrected_vs_heuristic,12377,0.3,2028.0,1,0,1.0,0.00177324,1.8883183,-1.88654506,4,2,2.0,0,0,0.0,0,0,0.0
corrected_vs_heuristic,123781,0.2,2026.0,1,1,0.0,0.01568953,0.00824108,0.00744845,9,7,2.0,0,0,0.0,0,0,0.0
corrected_vs_heuristic,123781,0.2,2027.0,1,1,0.0,0.01568953,0.00824108,0.00744845,9,7,2.0,0,0,0.0,0,0,0.0
corrected_vs_heuristic,123781,0.2,2028.0,1,1,0.0,0.01243013,0.00013775,0.01229238,9,6,3.0,0,0,0.0,0,0,0.0
corrected_vs_heuristic,123781,0.3,2026.0,0,0,0.0,1.97502522,1.97090891,0.00411631,6,3,3.0,0,0,0.0,0,0,0.0
corrected_vs_heuristic,123781,0.3,2027.0,1,0,1.0,0.75585728,1.01800279,-0.26214551,15,15,0.0,0,1,-1.0,0,0,0.0
corrected_vs_heuristic,123781,0.3,2028.0,0,0,0.0,0.90887824,1.03069537,-0.12181713,15,15,0.0,0,1,-1.0,0,1,-1.0
corrected_vs_heuristic,123939,0.2,2026.0,1,1,0.0,0.02186933,0.00021536,0.02165397,2,5,-3.0,0,0,0.0,0,0,0.0
corrected_vs_heuristic,123939,0.2,2027.0,1,1,0.0,0.01853659,0.00086299,0.0176736,1,3,-2.0,0,0,0.0,0,0,0.0
corrected_vs_heuristic,123939,0.2,2028.0,1,1,0.0,0.02186933,0.00110963,0.0207597,2,6,-4.0,0,0,0.0,0,0,0.0
corrected_vs_heuristic,123939,0.3,2026.0,1,1,0.0,0.01853659,0.01160668,0.00692991,1,6,-5.0,0,1,-1.0,0,1,-1.0
corrected_vs_heuristic,123939,0.3,2027.0,1,1,0.0,0.02186933,0.00021536,0.02165397,2,5,-3.0,0,0,0.0,0,0,0.0
corrected_vs_heuristic,123939,0.3,2028.0,1,1,0.0,0.01853659,0.00093597,0.01760062,1,4,-3.0,0,0,0.0,0,0,0.0
corrected_vs_heuristic,125147,0.2,2026.0,1,1,0.0,0.00811615,0.0002839,0.00783225,15,7,8.0,0,0,0.0,0,0,0.0
corrected_vs_heuristic,125147,0.2,2027.0,1,1,0.0,0.0079426,0.0002839,0.0076587,13,7,6.0,0,0,0.0,0,0,0.0
corrected_vs_heuristic,125147,0.2,2028.0,1,1,0.0,0.00072652,1.914e-05,0.00070738,11,7,4.0,0,1,-1.0,0,1,-1.0
corrected_vs_heuristic,125147,0.3,2026.0,1,1,0.0,0.0056119,0.00093154,0.00468036,11,11,0.0,0,1,-1.0,0,1,-1.0
corrected_vs_heuristic,125147,0.3,2027.0,0,0,0.0,1.50920509,1.03595792,0.47324717,15,15,0.0,0,1,-1.0,0,1,-1.0
corrected_vs_heuristic,125147,0.3,2028.0,1,1,0.0,0.0056119,0.00319456,0.00241734,12,14,-2.0,1,1,0.0,0,1,-1.0
corrected_vs_heuristic,12568,0.2,2026.0,1,1,0.0,0.00810963,0.00099769,0.00711194,10,6,4.0,0,0,0.0,0,0,0.0
corrected_vs_heuristic,12568,0.2,2027.0,1,1,0.0,0.07484476,0.00150059,0.07334417,5,7,-2.0,0,0,0.0,0,0,0.0
corrected_vs_heuristic,12568,0.2,2028.0,1,1,0.0,0.07484476,0.00150059,0.07334417,5,7,-2.0,0,0,0.0,0,0,0.0
corrected_vs_heuristic,12568,0.3,2026.0,0,1,-1.0,1.21882195,0.16959199,1.04922996,15,15,0.0,0,1,-1.0,0,0,0.0
corrected_vs_heuristic,12568,0.3,2027.0,1,1,0.0,0.04119806,0.01187937,0.02931869,14,7,7.0,0,0,0.0,0,0,0.0
corrected_vs_heuristic,12568,0.3,2028.0,1,1,0.0,0.07484476,0.00638961,0.06845515,5,7,-2.0,0,0,0.0,0,0,0.0
corrected_vs_heuristic,125795,0.2,2026.0,1,1,0.0,0.16684727,0.04346035,0.12338692,15,12,3.0,0,1,-1.0,0,0,0.0
corrected_vs_heuristic,125795,0.2,2027.0,0,1,-1.0,1.8560964,0.03508913,1.82100727,7,15,-8.0,0,1,-1.0,0,0,0.0
corrected_vs_heuristic,125795,0.2,2028.0,0,0,0.0,1.771102,1.08645132,0.68465068,8,15,-7.0,0,0,0.0,0,0,0.0
corrected_vs_heuristic,125795,0.3,2026.0,1,1,0.0,0.14559278,0.06723204,0.07836074,15,15,0.0,0,1,-1.0,0,1,-1.0
corrected_vs_heuristic,125795,0.3,2027.0,0,0,0.0,1.03646862,1.09593367,-0.05946505,15,15,0.0,0,1,-1.0,0,0,0.0
corrected_vs_heuristic,125795,0.3,2028.0,1,1,0.0,0.37027826,0.0784671,0.29181116,15,15,0.0,0,1,-1.0,0,1,-1.0
corrected_vs_heuristic,127331,0.2,2026.0,1,1,0.0,0.00015887,0.00014934,9.53e-06,11,7,4.0,0,0,0.0,0,0,0.0
corrected_vs_heuristic,127331,0.2,2027.0,0,0,0.0,1.00553778,1.05990792,-0.05437014,15,15,0.0,0,1,-1.0,0,1,-1.0
corrected_vs_heuristic,127331,0.2,2028.0,1,1,0.0,0.00309986,0.00253291,0.00056695,13,7,6.0,0,0,0.0,0,0,0.0
corrected_vs_heuristic,127331,0.3,2026.0,0,1,-1.0,0.95196465,4.118e-05,0.95192347,15,10,5.0,0,1,-1.0,0,1,-1.0
corrected_vs_heuristic,127331,0.3,2027.0,0,0,0.0,0.95932484,1.09376955,-0.13444471,15,15,0.0,0,1,-1.0,0,1,-1.0
corrected_vs_heuristic,127331,0.3,2028.0,0,0,0.0,1.01660066,1.00002657,0.01657409,15,15,0.0,1,1,0.0,1,0,1.0
corrected_vs_heuristic,127360,0.2,2026.0,1,1,0.0,0.02648736,0.03899728,-0.01250992,12,12,0.0,1,1,0.0,0,0,0.0
corrected_vs_heuristic,127360,0.2,2027.0,0,1,-1.0,1.84911114,0.02270893,1.82640221,4,12,-8.0,0,1,-1.0,0,1,-1.0
corrected_vs_heuristic,127360,0.2,2028.0,1,1,0.0,0.03792336,0.039567,-0.00164364,10,11,-1.0,0,1,-1.0,0,1,-1.0
corrected_vs_heuristic,127360,0.3,2026.0,0,0,0.0,0.9196956,0.70438547,0.21531013,15,15,0.0,1,1,0.0,1,1,0.0
corrected_vs_heuristic,127360,0.3,2027.0,0,1,-1.0,1.05925773,0.04250962,1.01674811,15,15,0.0,0,1,-1.0,0,0,0.0
corrected_vs_heuristic,127360,0.3,2028.0,1,0,1.0,0.20741752,1.40952282,-1.2021053,15,13,2.0,0,1,-1.0,0,1,-1.0
corrected_vs_heuristic,128863,0.2,2026.0,1,1,0.0,0.00751437,0.00784716,-0.00033279,15,13,2.0,0,1,-1.0,0,1,-1.0
corrected_vs_heuristic,128863,0.2,2027.0,1,1,0.0,0.10210833,0.0035567,0.09855163,15,8,7.0,1,0,1.0,1,0,1.0
corrected_vs_heuristic,128863,0.2,2028.0,1,1,0.0,0.00624961,0.00609722,0.00015239,15,11,4.0,0,0,0.0,0,0,0.0
